1373.4887691,3.269868E-03,61886,2.2119709E+05,1.5066420E+01,5.6347241E+03,1.7527205E+00,NULL,NULL,0000000000000000,NULL,NULL,NULL,NULL,233.73893,9.9720215E-05,127.72045,1.2485926E-04,5.0475616E-02,4.5872889E-02
1373.5092024,3.269447E-03,61887,2.2117280E+05,1.5065941E+01,5.6295156E+03,1.7533554E+00,2.3971761E+05,1.5974643E+01,0000000000000000,NULL,NULL,NULL,NULL,233.73922,9.9720048E-05,127.72013,1.2487255E-04,5.0550938E-02,4.5471035E-02
1373.5296354,3.269026E-03,61888,2.2122111E+05,1.5066837E+01,5.6364634E+03,1.7526454E+00,2.3977209E+05,1.5973120E+01,0000000000000000,NULL,NULL,NULL,NULL,233.73897,9.9705605E-05,127.72042,1.2484688E-04,5.0323687E-02,4.6072088E-02
1373.5500686,3.268604E-03,61889,2.2119919E+05,1.5066524E+01,5.6337417E+03,1.7534864E+00,2.3975622E+05,1.5974578E+01,0000000000000000,NULL,NULL,NULL,NULL,233.73890,9.9715042E-05,127.71979,1.2486693E-04,5.0460547E-02,4.5513935E-02
1373.5705019,3.268183E-03,61890,2.2121333E+05,1.5066799E+01,5.6322222E+03,1.7532294E+00,2.3975827E+05,1.5973045E+01,0000000000000000,NULL,NULL,NULL,NULL,233.73887,9.9706711E-05,127.71991,1.2485900E-04,5.0307751E-02,4.5736887E-02
1373.5909350,3.267761E-03,61891,2.2117731E+05,1.5066004E+01,5.6349917E+03,1.7528882E+00,2.3971795E+05,1.5975640E+01,0000000000008192,NULL,NULL,NULL,NULL,233.73863,9.9722885E-05,127.72008,1.2487633E-04,5.0169095E-02,4.5873299E-02
1373.6113682,3.267339E-03,61892,2.2121806E+05,1.5067529E+01,5.6557700E+03,1.7542834E+00,2.3975945E+05,1.5975982E+01,0000000000000000,NULL,NULL,NULL,NULL,233.73878,9.9715216E-05,127.71996,1.2487265E-04,5.0266497E-02,4.5632046E-02
1373.6318014,3.266916E-03,61893,2.2118217E+05,1.5066128E+01,5.6305928E+03,1.7529558E+00,2.3970886E+05,1.5974245E+01,0000000000000000,NULL,NULL,NULL,NULL,233.73857,9.9719044E-05,127.72030,1.2487025E-04,4.9963258E-02,4.5768864E-02
1373.6522345,3.266494E-03,61894,2.2117391E+05,1.5066024E+01,5.6369663E+03,1.7527250E+00,2.3970264E+05,1.5973513E+01,0000000000000000,NULL,NULL,NULL,NULL,233.73904,9.9722412E-05,127.71968,1.2487762E-04,5.0230671E-02,4.5469470E-02
1373.6726678,3.266071E-03,61895,2.2118489E+05,1.5066305E+01,5.6339492E+03,1.7534305E+00,2.3969889E+05,1.5974937E+01,0000000000000000,NULL,NULL,NULL,NULL,233.73877,9.9717123E-05,127.71988,1.2487665E-04,5.0034989E-02,4.5644984E-02
1373.6931009,3.265647E-03,61896,2.2118567E+05,1.5066085E+01,5.6335435E+03,1.7522001E+00,2.3969652E+05,1.5973594E+01,0000000000000000,NULL,NULL,NULL,NULL,233.73878,9.9715813E-05,127.71996,1.2487726E-04,4.9872331E-02,4.5446590E-02
1373.7135340,3.265224E-03,61897,2.2117091E+05,1.5065892E+01,5.6368228E+03,1.7526809E+00,2.3968041E+05,1.5972932E+01,0000000000000000,NULL,NULL,NULL,NULL,233.73875,9.9724282E-05,127.71962,1.2489378E-04,4.9965844E-02,4.5182709E-02
1373.7339673,3.264800E-03,61898,2.2118202E+05,1.5066003E+01,5.6311699E+03,1.7523359E+00,2.3968447E+05,1.5974569E+01,0000000000000000,NULL,NULL,NULL,NULL,233.73917,9.9717974E-05,127.71979,1.2488295E-04,5.0245054E-02,4.5429241E-02
1373.7544004,3.264375E-03,61899,2.2113947E+05,1.5065416E+01,5.6365850E+03,1.7535571E+00,2.3963897E+05,1.5973201E+01,0000000000000000,NULL,NULL,NULL,NULL,233.73855,9.9738958E-05,127.71924,1.2490996E-04,4.9760688E-02,4.5280561E-02
