120.5382892,1.367500E-04,568,2.3099570E+05,1.4130052E+01,3.1327478E+03,8.4403068E-01,2.6217838E+05,1.5721718E+01,0000000000000000,NULL,NULL,NULL,NULL,228.97501,6.7526351E-05,133.83864,7.8045901E-05,-2.0522515E-03,-4.5541444E-04
120.5587237,1.376473E-04,569,2.3098145E+05,1.4129755E+01,3.1327727E+03,8.4375399E-01,2.6214600E+05,1.5754694E+01,0000000000000000,NULL,NULL,NULL,NULL,228.97466,6.7529007E-05,133.83869,7.8055600E-05,-2.3125913E-03,-3.7136092E-04
120.5791581,1.385446E-04,570,2.3095938E+05,1.4129274E+01,3.1300862E+03,8.4481192E-01,2.6211973E+05,1.5746356E+01,0000000000000000,NULL,NULL,NULL,NULL,228.97505,6.7525820E-05,133.83897,7.8053832E-05,-1.9923537E-03,-1.7199344E-04
120.5995927,1.394419E-04,571,2.3100961E+05,1.4130323E+01,3.1338765E+03,8.4415454E-01,2.6217578E+05,1.5776210E+01,0000000000000000,NULL,NULL,NULL,NULL,228.97438,6.7522087E-05,133.83980,7.8038640E-05,-2.5378668E-03,6.2205142E-04
120.6200272,1.403394E-04,572,2.3100167E+05,1.4130178E+01,3.1342488E+03,8.4349722E-01,2.6217122E+05,1.5779271E+01,0000000000000000,NULL,NULL,NULL,NULL,228.97517,6.7518362E-05,133.83969,7.8040648E-05,-2.0599102E-03,7.1742840E-04
120.6404616,1.412369E-04,573,2.3102112E+05,1.4130572E+01,3.1325715E+03,8.4332711E-01,2.6220322E+05,1.5795625E+01,0000000000000000,NULL,NULL,NULL,NULL,228.97498,6.7512126E-05,133.84041,7.8033889E-05,-2.1526029E-03,1.3295606E-03
120.6608961,1.421344E-04,574,2.3099327E+05,1.4129962E+01,3.1344553E+03,8.4404898E-01,2.6217853E+05,1.5796053E+01,0000000000000000,NULL,NULL,NULL,NULL,228.97489,6.7515219E-05,133.84050,7.8037207E-05,-2.1869289E-03,1.2708127E-03
120.6813307,1.430321E-04,575,2.3101480E+05,1.4130332E+01,3.1294685E+03,8.4399694E-01,2.6221284E+05,1.5785842E+01,0000000000000000,NULL,NULL,NULL,NULL,228.97501,6.7511253E-05,133.84040,7.8026918E-05,-2.0245574E-03,1.2980951E-03
120.7017650,1.439298E-04,576,2.3097116E+05,1.4129534E+01,3.1315547E+03,8.4413201E-01,2.6216909E+05,1.5791847E+01,0000000000000000,NULL,NULL,NULL,NULL,228.97486,6.7523652E-05,133.84034,7.8041448E-05,-2.1332130E-03,1.2658440E-03
120.7221995,1.448275E-04,577,2.3096867E+05,1.4128146E+01,3.1310388E+03,8.4368521E-01,2.6217053E+05,1.5793904E+01,0000000000008192,NULL,NULL,NULL,NULL,228.97514,6.7516128E-05,133.84047,7.8037912E-05,-1.8684581E-03,1.4699621E-03
